issn,titulo,citacoes_jcr,citacoes_scimago,impacto_jcr,impacto_scimago
15719979,NEGOTIATION JOURNAL,0,38,0.8,0.274
07484526,NEGOTIATION JOURNAL,0,38,0.8,0.274
15736652,Nonlinear Dynamics Psychology and Life Sciences,0,34,0.6,0.274
10900578,Nonlinear Dynamics Psychology and Life Sciences,0,34,0.6,0.274
00908320,OCEAN DEVELOPMENT AND INTERNATIONAL LAW,1,36,1.3,0.274
15210642,OCEAN DEVELOPMENT AND INTERNATIONAL LAW,1,36,1.3,0.274
17441684,POLITY,1,33,1.0,0.274
00323497,POLITY,1,33,1.0,0.274
16815564,Southern African Humanities,0,23,1.1,0.274
03129764,TELOPEA,0,20,0.5,0.274
22004025,TELOPEA,0,20,0.5,0.274
00442313,ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,1,72,1.1,0.274
15213749,ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,1,72,1.1,0.274
15707563,ANIMAL BIOLOGY,1,36,1.4,0.273
15707555,ANIMAL BIOLOGY,1,36,1.4,0.273
24234214,Applied Food Biotechnology,2,24,2.6,0.273
23455357,Applied Food Biotechnology,2,24,2.6,0.273
12302945,Archives of Civil Engineering,1,19,1.1,0.273
18791395,CANADIAN METALLURGICAL QUARTERLY,1,42,1.3,0.273
00084433,CANADIAN METALLURGICAL QUARTERLY,1,42,1.3,0.273
16447298,Ecological Questions,0,14,0.6,0.273
20835469,Ecological Questions,0,14,0.6,0.273
00167282,Geographia Polonica,1,23,1.1,0.273
23007362,Geographia Polonica,1,23,1.1,0.273
10744827,Human Ecology Review,1,47,0.8,0.273
09709134,Indian Journal of Thoracic and Cardiovascular Surgery,0,13,0.7,0.273
09737723,Indian Journal of Thoracic and Cardiovascular Surgery,0,13,0.7,0.273
22298649,International Journal of Automotive And Mechanical Engineering,0,32,1.0,0.273
21801606,International Journal of Automotive And Mechanical Engineering,0,32,1.0,0.273
13576321,International Journal of Palliative Nursing,1,47,0.7,0.273
18236499,Journal of Construction in Developing Countries,1,28,0.8,0.273
22897232,Jurnal Tribologi,1,12,1.6,0.273
17209331,Lingue e Linguaggio,0,18,0.6,0.273
18110398,Mir Rossii-Universe of Russia,0,10,0.6,0.273
1811038X,Mir Rossii-Universe of Russia,0,10,0.6,0.273
23223049,Nanomedicine Journal,1,11,1.4,0.273
23225904,Nanomedicine Journal,1,11,1.4,0.273
1534150X,NOTES,1,12,1.1,0.273
00274380,NOTES,1,12,1.1,0.273
23832886,Pharmaceutical Sciences,1,26,1.4,0.273
1735403X,Pharmaceutical Sciences,1,26,1.4,0.273
1934807X,Physics of Wave Phenomena,1,20,1.1,0.273
1541308X,Physics of Wave Phenomena,1,20,1.1,0.273
15313263,PRESENCE-Virtual and Augmented Reality,0,101,0.7,0.273
10547460,PRESENCE-Virtual and Augmented Reality,0,101,0.7,0.273
11330953,Revista de Teledeteccion,0,13,0.4,0.273
19888740,Revista de Teledeteccion,0,13,0.4,0.273
19387989,Statistics and Its Interface,0,23,0.3,0.273
19387997,Statistics and Its Interface,0,23,0.3,0.273
22153470,Uniciencia,0,8,0.6,0.273
23112255,Vestnik Tomskogo Gosudarstvennogo Universiteta-Matematika i Mekhanika-Tomsk State University Journal of Mathematics and Mechanics,0,10,0.3,0.273
19988621,Vestnik Tomskogo Gosudarstvennogo Universiteta-Matematika i Mekhanika-Tomsk State University Journal of Mathematics and Mechanics,0,10,0.3,0.273
15551407,Visual Communication Quarterly,0,21,0.4,0.273
15551393,Visual Communication Quarterly,0,21,0.4,0.273
09379347,APPLIED MAGNETIC RESONANCE,1,49,1.1,0.272
16137507,APPLIED MAGNETIC RESONANCE,1,49,1.1,0.272
1474001X,BRITISH JOURNAL FOR THE HISTORY OF SCIENCE,1,35,0.7,0.272
00070874,BRITISH JOURNAL FOR THE HISTORY OF SCIENCE,1,35,0.7,0.272
22149112,Case Reports in Womens Health,0,13,0.7,0.272
15396754,Chinese Public Administration Review,0,7,0.7,0.272
25731483,Chinese Public Administration Review,0,7,0.7,0.272
15434079,Ecological Restoration,1,34,2.3,0.272
15434060,Ecological Restoration,1,34,2.3,0.272
22722394,EPJ Applied Metamaterials,1,16,1.5,0.272
19388209,Girlhood Studies-An Interdisciplinary Journal,0,12,0.4,0.272
19388322,Girlhood Studies-An Interdisciplinary Journal,0,12,0.4,0.272
09714502,Indian Journal of Hematology and Blood Transfusion,1,22,0.7,0.272
09740449,Indian Journal of Hematology and Blood Transfusion,1,22,0.7,0.272
17560616,International Journal of Law Crime and Justice,1,33,1.0,0.272
23648821,International Journal of Legal Discourse,1,8,2.0,0.272
2364883X,International Journal of Legal Discourse,1,8,2.0,0.272
18140432,International Journal of Mathematics and Computer Science,0,13,0.4,0.272
18140424,International Journal of Mathematics and Computer Science,0,13,0.4,0.272
14716380,INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,1,50,1.3,0.272
00207438,INTERNATIONAL JOURNAL OF MIDDLE EAST STUDIES,1,50,1.3,0.272
00211753,ISIS,0,50,1.0,0.272
15456994,ISIS,0,50,1.0,0.272
10884602,Journal of Addictions Nursing,1,24,0.6,0.272
16133811,Journal of African Languages and Linguistics,0,15,0.4,0.272
01676164,Journal of African Languages and Linguistics,0,15,0.4,0.272
19064675,Journal of Behavioral Science,1,9,1.4,0.272
22287477,Journal of Medical Signals & Sensors,0,30,1.3,0.272
18817742,JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY,1,68,0.7,0.272
03014800,JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY,1,68,0.7,0.272
21471959,Molecular Imaging and Radionuclide Therapy,0,13,0.9,0.272
21461414,Molecular Imaging and Radionuclide Therapy,0,13,0.9,0.272
14486067,MOLLUSCAN RESEARCH,0,28,0.8,0.272
13235818,MOLLUSCAN RESEARCH,0,28,0.8,0.272
23180331,RBRH-Revista Brasileira de Recursos Hidricos,1,17,0.9,0.272
1503111X,Acta Borealia,1,19,0.8,0.271
08003831,Acta Borealia,1,19,0.8,0.271
15733262,AMERICAN JOURNAL OF DANCE THERAPY,1,23,0.8,0.271
01463721,AMERICAN JOURNAL OF DANCE THERAPY,1,23,0.8,0.271
19398298,AMERICAN JOURNAL OF PSYCHOLOGY,1,51,0.9,0.271
00029556,AMERICAN JOURNAL OF PSYCHOLOGY,1,51,0.9,0.271
09742069,Annals of Pediatric Cardiology,0,26,0.9,0.271
09745149,Annals of Pediatric Cardiology,0,26,0.9,0.271
01764225,Diachronica,0,29,0.6,0.271
15699714,Diachronica,0,29,0.6,0.271
25163507,Electronic Journal of General Medicine,1,27,1.0,0.271
21603855,Functional Foods in Health and Disease,1,27,1.3,0.271
18142427,Innovative Marketing,0,20,1.2,0.271
18166326,Innovative Marketing,0,20,1.2,0.271
09713611,Journal of Analysis,0,13,0.7,0.271
23672501,Journal of Analysis,0,13,0.7,0.271
23530588,Journal of Applied Mathematics and Computational Mechanics,0,8,0.8,0.271
22999965,Journal of Applied Mathematics and Computational Mechanics,0,8,0.8,0.271
23288280,Journal of Eastern European and Central Asian Research,1,12,1.6,0.271
23288272,Journal of Eastern European and Central Asian Research,1,12,1.6,0.271
15730727,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0,37,1.1,0.271
09238174,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0,37,1.1,0.271
20819943,Journal of Geodetic Science,0,20,0.9,0.271
09743227,Journal of Hand and Microsurgery,0,6,0.3,0.271
09746897,Journal of Hand and Microsurgery,0,6,0.3,0.271
24248363,Journal of Hand Surgery-Asian-Pacific Volume,0,31,0.5,0.271
24248355,Journal of Hand Surgery-Asian-Pacific Volume,0,31,0.5,0.271
23395095,Journal of Southeast Asian Economies,0,11,0.8,0.271
23395206,Journal of Southeast Asian Economies,0,11,0.8,0.271
18655076,Memo-Magazine of European Medical Oncology,0,21,0.4,0.271
18655041,Memo-Magazine of European Medical Oncology,0,21,0.4,0.271
19897448,Revista Espanola de Orientacion y Psicopedagogia,1,16,0.7,0.271
23463775,Tropical Grasslands-Forrajes Tropicales,0,29,0.9,0.271
17324254,Bulletin of Geography-Socio-Economic Series,0,23,0.7,0.27
20838298,Bulletin of Geography-Socio-Economic Series,0,23,0.7,0.27
10286276,Iranian Journal of Science and Technology Transaction A-Science,1,32,1.4,0.27
10826742,JOURNAL OF AVIAN MEDICINE AND SURGERY,0,37,0.6,0.27
02197200,Journal of Bioinformatics and Computational Biology,0,48,0.9,0.27
17576334,Journal of Bioinformatics and Computational Biology,0,48,0.9,0.27
02196492,Journal of Information & Knowledge Management,1,27,0.9,0.27
17936926,Journal of Information & Knowledge Management,1,27,0.9,0.27
08893675,Journal of Poetry Therapy,0,16,1.0,0.27
15672344,Journal of Poetry Therapy,0,16,1.0,0.27
15426440,JOURNAL OF RELIGION AND SPIRITUALITY IN SOCIAL WORK,1,26,0.8,0.27
15426432,JOURNAL OF RELIGION AND SPIRITUALITY IN SOCIAL WORK,1,26,0.8,0.27
24539759,Muzeologia a Kulturne Dedicstvo-Museology and Cultural Heritage,0,7,0.6,0.27
13392204,Muzeologia a Kulturne Dedicstvo-Museology and Cultural Heritage,0,7,0.6,0.27
11193077,Nigerian Journal of Clinical Practice,1,34,0.7,0.27
13596748,Research in Post-Compulsory Education,0,24,0.9,0.27
17475112,Research in Post-Compulsory Education,0,24,0.9,0.27
26913755,SAE International Journal of Electrified Vehicles,0,27,0.7,0.27
26913747,SAE International Journal of Electrified Vehicles,0,27,0.7,0.27
00498246,X-RAY SPECTROMETRY,1,51,1.5,0.27
10974539,X-RAY SPECTROMETRY,1,51,1.5,0.27
15787168,Ager-Revista de Estudios sobre Despoblacion y Desarrollo Rural,1,12,1.1,0.269
13455834,CURRENT HERPETOLOGY,0,20,0.6,0.269
18811019,CURRENT HERPETOLOGY,0,20,0.6,0.269
17418305,International Journal of Evidence Based Coaching & Mentoring,0,9,0.9,0.269
17358639,Iranian Journal of Psychiatry and Behavioral Sciences,0,26,0.5,0.269
17359287,Iranian Journal of Psychiatry and Behavioral Sciences,0,26,0.5,0.269
11046899,Journal of Forest Economics,1,43,0.7,0.269
16181530,Journal of Forest Economics,1,43,0.7,0.269
17579619,Journal of Human Rights Practice,1,25,0.9,0.269
17579627,Journal of Human Rights Practice,1,25,0.9,0.269
19342608,Journal of Nanophotonics,1,43,1.1,0.269
23455764,Journal of Nursing and Midwifery Sciences,0,5,0.5,0.269
23455756,Journal of Nursing and Midwifery Sciences,0,5,0.5,0.269
13001884,Journal of the Faculty of Engineering and Architecture of Gazi University,1,23,1.0,0.269
07167520,Logos-Revista de Linguistica Filosofia y Literatura,0,5,0.3,0.269
07193262,Logos-Revista de Linguistica Filosofia y Literatura,0,5,0.3,0.269
12923818,Oncologie,1,12,1.4,0.269
17652839,Oncologie,1,12,1.4,0.269
18806821,Plasma and Fusion Research,0,22,0.8,0.269
20513380,Respirology Case Reports,0,16,0.8,0.269
21652627,Stability-International Journal of Security and Development,0,24,0.6,0.269
14513749,Structural Integrity and Life-Integritet I Vek Konstrukcija,0,17,0.9,0.269
18207863,Structural Integrity and Life-Integritet I Vek Konstrukcija,0,17,0.9,0.269
09747834,Urology Annals,0,27,0.7,0.269
09747796,Urology Annals,0,27,0.7,0.269
00028762,AMERICAN HISTORICAL REVIEW,2,77,1.9,0.268
19375239,AMERICAN HISTORICAL REVIEW,2,77,1.9,0.268
11347937,Ansiedad y Estres-Anxiety and Stress,1,18,0.5,0.268
14274221,Archives of Electrical Engineering,0,21,1.2,0.268
23002506,Archives of Electrical Engineering,0,21,1.2,0.268
17508460,BRITISH JOURNAL OF HOSPITAL MEDICINE,1,34,1.0,0.268
17597390,BRITISH JOURNAL OF HOSPITAL MEDICINE,1,34,1.0,0.268
27526739,Drugs Habits and Social Policy,1,21,1.3,0.268
27526747,Drugs Habits and Social Policy,1,21,1.3,0.268
18663621,Enterprise Modelling and Information Systems Architectures-An International Journal,0,6,1.0,0.268
13088742,Eurasian Journal of Medicine,1,23,0.9,0.268
23003405,Foundations of Computing and Decision Sciences,1,17,1.8,0.268
08676356,Foundations of Computing and Decision Sciences,1,17,1.8,0.268
18363393,Gateways-International Journal of Community Research and Engagement,0,5,0.9,0.268
27577392,Hepatology Forum,1,7,1.2,0.268
21941831,HTM-Journal of Heat Treatment and Materials,0,13,0.3,0.268
18672493,HTM-Journal of Heat Treatment and Materials,0,13,0.3,0.268
17438225,International Journal of Ad Hoc and Ubiquitous Computing,0,26,0.7,0.268
17438233,International Journal of Ad Hoc and Ubiquitous Computing,0,26,0.7,0.268
19479638,International Journal of Asian Business and Information Management,1,12,1.0,0.268
19479646,International Journal of Asian Business and Information Management,1,12,1.0,0.268
17411076,International Journal of Embedded Systems,0,19,0.5,0.268
17411068,International Journal of Embedded Systems,0,19,0.5,0.268
16878868,International Journal of Geophysics,1,26,1.0,0.268
1687885X,International Journal of Geophysics,1,26,1.0,0.268
15553396,International Journal of Healthcare Information Systems and Informatics,1,19,0.9,0.268
1555340X,International Journal of Healthcare Information Systems and Informatics,1,19,0.9,0.268
20545827,International Journal of Sustainable Agricultural Management and Informatics,0,10,1.2,0.268
20545819,International Journal of Sustainable Agricultural Management and Informatics,0,10,1.2,0.268
15622916,IRANIAN JOURNAL OF FISHERIES SCIENCES,0,26,0.8,0.268
15322327,JOURNAL OF CARBOHYDRATE CHEMISTRY,1,40,1.2,0.268
07328303,JOURNAL OF CARBOHYDRATE CHEMISTRY,1,40,1.2,0.268
15404099,JOURNAL OF FEMINIST FAMILY THERAPY,0,22,0.5,0.268
08952833,JOURNAL OF FEMINIST FAMILY THERAPY,0,22,0.5,0.268
15444759,Journal of Investigative Psychology and Offender Profiling,1,29,0.8,0.268
15444767,Journal of Investigative Psychology and Offender Profiling,1,29,0.8,0.268
22518606,Journal of Mining and Environment,0,12,1.1,0.268
22518592,Journal of Mining and Environment,0,12,1.1,0.268
21936218,Medizinische Klinik-Intensivmedizin und Notfallmedizin,1,19,1.3,0.268
21936226,Medizinische Klinik-Intensivmedizin und Notfallmedizin,1,19,1.3,0.268
19954239,Numerical Analysis and Applications,0,16,0.4,0.268
19954247,Numerical Analysis and Applications,0,16,0.4,0.268
00323195,POLITICAL SCIENCE QUARTERLY,1,56,0.8,0.268
1538165X,POLITICAL SCIENCE QUARTERLY,1,56,0.8,0.268
00347744,REVISTA DE BIOLOGIA TROPICAL,0,48,0.8,0.268
22152075,REVISTA DE BIOLOGIA TROPICAL,0,48,0.8,0.268
13194534,Saudi Journal of Ophthalmology,0,34,0.6,0.268
25426680,Saudi Journal of Ophthalmology,0,34,0.6,0.268
15731626,STUDIA GEOPHYSICA ET GEODAETICA,1,43,0.5,0.268
00393169,STUDIA GEOPHYSICA ET GEODAETICA,1,43,0.5,0.268
09273379,Air & Space Law,0,6,0.4,0.267
18758339,Air & Space Law,0,6,0.4,0.267
14450038,AUSTRALIAN JOURNAL OF CHEMISTRY,0,85,1.0,0.267
00049425,AUSTRALIAN JOURNAL OF CHEMISTRY,0,85,1.0,0.267
1822427X,Baltic Journal of Road and Bridge Engineering,0,26,0.6,0.267
18224288,Baltic Journal of Road and Bridge Engineering,0,26,0.6,0.267
2669249X,Business Management and Economics Engineering,0,8,0.9,0.267
26692481,Business Management and Economics Engineering,0,8,0.9,0.267
14336510,Clinical Laboratory,0,53,0.7,0.267
15582302,Clinics in Podiatric Medicine and Surgery,1,40,0.7,0.267
08918422,Clinics in Podiatric Medicine and Surgery,1,40,0.7,0.267
15257401,Communication Disorders Quarterly,1,36,0.7,0.267
18756786,Current Nanoscience,1,52,1.4,0.267
15734137,Current Nanoscience,1,52,1.4,0.267
13921215,Elektronika Ir Elektrotechnika,0,31,0.9,0.267
20496427,International Journal of Intelligent Unmanned Systems,1,16,0.8,0.267
20496435,International Journal of Intelligent Unmanned Systems,1,16,0.8,0.267
13272314,International Journal of Knowledge-Based and Intelligent Engineering Systems,0,23,0.6,0.267
18758827,International Journal of Knowledge-Based and Intelligent Engineering Systems,0,23,0.6,0.267
1179142X,International Medical Case Reports Journal,0,19,0.7,0.267
00218944,Journal of Applied Mechanics and Technical Physics,0,31,0.5,0.267
15738620,Journal of Applied Mechanics and Technical Physics,0,31,0.5,0.267
26904586,Journal of Family Trauma Child Custody & Child Development,0,25,0.7,0.267
26904594,Journal of Family Trauma Child Custody & Child Development,0,25,0.7,0.267
23215305,Journal of Interdisciplinary Economics,0,14,0.4,0.267
02601079,Journal of Interdisciplinary Economics,0,14,0.4,0.267
19398654,Journal of Medical Imaging and Radiation Sciences,1,24,1.3,0.267
23200057,Journal of Scientometric Research,1,8,0.6,0.267
23216654,Journal of Scientometric Research,1,8,0.6,0.267
14682230,MODERN LAW REVIEW,1,31,1.5,0.267
00267961,MODERN LAW REVIEW,1,31,1.5,0.267
19828918,Movimento,0,18,0.6,0.267
0104754X,Movimento,0,18,0.6,0.267
12303402,OPTO-ELECTRONICS REVIEW,2,49,1.3,0.267
18963757,OPTO-ELECTRONICS REVIEW,2,49,1.3,0.267
14661888,Postcolonial Studies,1,25,1.2,0.267
13688790,Postcolonial Studies,1,25,1.2,0.267
20816383,Quaestiones Geographicae,1,26,1.0,0.267
0137477X,Quaestiones Geographicae,1,26,1.0,0.267
21830371,REVSTAT-Statistical Journal,0,20,0.7,0.267
16456726,REVSTAT-Statistical Journal,0,20,0.7,0.267
18787401,TECHNOLOGY AND HEALTH CARE,1,51,1.4,0.267
09287329,TECHNOLOGY AND HEALTH CARE,1,51,1.4,0.267
01371592,ACTA ICHTHYOLOGICA ET PISCATORIA,0,29,0.8,0.266
17341515,ACTA ICHTHYOLOGICA ET PISCATORIA,0,29,0.8,0.266
26895293,All Life,1,49,1.0,0.266
26895307,All Life,1,49,1.0,0.266
15685403,CRUSTACEANA,0,41,0.6,0.266
0011216X,CRUSTACEANA,0,41,0.6,0.266
18212506,Deturope-The Central European journal of Regional Development and Tourism,0,11,0.7,0.266
15699773,Gesture,1,43,0.7,0.266
15681475,Gesture,1,43,0.7,0.266
21051232,Image Processing On Line,1,13,0.7,0.266
18724981,Intelligent Decision Technologies-Netherlands,0,19,0.6,0.266
18758843,Intelligent Decision Technologies-Netherlands,0,19,0.6,0.266
1567536X,International Criminal Law Review,0,25,0.8,0.266
10275851,International Journal of Acoustics and Vibration,0,24,0.8,0.266
16879392,International Journal of Optics,1,23,1.8,0.266
16879384,International Journal of Optics,1,23,1.8,0.266
02185393,International Journal of Reliability Quality and Safety Engineering,0,33,0.9,0.266
17936446,International Journal of Reliability Quality and Safety Engineering,0,33,0.9,0.266
18785913,ISOKINETICS AND EXERCISE SCIENCE,0,32,0.6,0.266
09593020,ISOKINETICS AND EXERCISE SCIENCE,0,32,0.6,0.266
27128172,Magazine of Civil Engineering,0,30,0.8,0.266
2576098X,Microbiology Resource Announcements,0,45,0.7,0.266
26649837,Pedagogy of Physical Culture and Sports,0,8,0.7,0.266
10833196,Physical Therapy Reviews,1,38,0.8,0.266
1743288X,Physical Therapy Reviews,1,38,0.8,0.266
16652738,Revista Mexicana de Ingenieria Quimica,0,24,1.0,0.266
10903941,Surgical Technology International-International Developments in Surgery and Surgical Research,1,38,0.8,0.266
14062283,Acta et Commentationes Universitatis Tartuensis de Mathematica,0,9,0.3,0.265
22284699,Acta et Commentationes Universitatis Tartuensis de Mathematica,0,9,0.3,0.265
15519899,Ad Hoc & Sensor Wireless Networks,0,25,0.6,0.265
15520633,Ad Hoc & Sensor Wireless Networks,0,25,0.6,0.265
12138118,BIOMEDICAL PAPERS-OLOMOUC,1,54,0.7,0.265
18047521,BIOMEDICAL PAPERS-OLOMOUC,1,54,0.7,0.265
18864945,Cauriensia-Revista Anual de Ciencias Eclesiasticas,0,8,0.3,0.265
19964196,Chemistry & Chemical Technology,1,23,1.0,0.265
00155500,FOLIA BIOLOGICA,1,37,1.1,0.265
00166723,Genetics Research,1,74,1.4,0.265
14695073,Genetics Research,1,74,1.4,0.265
1871191X,Hague Journal of Diplomacy,1,30,0.9,0.265
18711901,Hague Journal of Diplomacy,1,30,0.9,0.265
13681613,INFORMATION RESEARCH-AN INTERNATIONAL ELECTRONIC JOURNAL,0,57,0.7,0.265
1439040X,JOURNAL OF APPLIED BOTANY AND FOOD QUALITY,1,46,1.2,0.265
21663548,Journal of Eastern Mediterranean Archaeology and Heritage Studies,0,8,0.6,0.265
21663556,Journal of Eastern Mediterranean Archaeology and Heritage Studies,0,8,0.6,0.265
10526188,Journal of Machinery Manufacture and Reliability,0,19,0.4,0.265
19349394,Journal of Machinery Manufacture and Reliability,0,19,0.4,0.265
23254017,Journal of Youth Development,0,10,0.5,0.265
02772426,Landscape Journal,0,17,1.3,0.265
15532704,Landscape Journal,0,17,1.3,0.265
16618289,Mathematics in Computer Science,0,26,1.1,0.265
16618270,Mathematics in Computer Science,0,26,1.1,0.265
14617331,PATTERNS OF PREJUDICE,2,42,0.5,0.265
0031322X,PATTERNS OF PREJUDICE,2,42,0.5,0.265
20472900,Practical Diabetes,0,28,0.5,0.265
20472897,Practical Diabetes,0,28,0.5,0.265
18858252,Revista Catalana de Dret Public,0,6,0.3,0.265
1450698X,Serbian Astronomical Journal,0,15,0.8,0.265
26929996,Sexual Health & Compulsivity,0,47,0.6,0.265
00387010,SPECTROSCOPY LETTERS,1,42,1.1,0.265
15322289,SPECTROSCOPY LETTERS,1,42,1.1,0.265
00393630,STUDIES IN CONSERVATION,0,45,0.8,0.265
20470584,STUDIES IN CONSERVATION,0,45,0.8,0.265
13002163,Turk Psikiyatri Dergisi,1,36,0.9,0.265
1306696X,Ulusal Travma ve Acil Cerrahi Dergisi-Turkish Journal of Trauma & Emergency Surgery,0,30,0.8,0.265
16879120,Advances in Mathematical Physics,1,31,1.0,0.264
16879139,Advances in Mathematical Physics,1,31,1.0,0.264
17263255,Algebra And Discrete Mathematics,0,11,0.3,0.264
25350889,Alpine Entomology,0,7,0.4,0.264
19851944,Asian Myrmecology,1,17,1.3,0.264
18840205,BIOCONTROL SCIENCE,1,31,0.9,0.264
13424815,BIOCONTROL SCIENCE,1,31,0.9,0.264
